lat_ori;lon_ori;lat_des;lon_des;Distance;TravelTime;Mode
-6.237437;106.782895;-6.185331;106.810733;7000;13;Train
-6.276505;106.744681;-6.185331;106.810733;13200;21;Train
-6.289147;106.72955;-6.185331;106.810733;15400;24;Train
-6.297193;106.713036;-6.185331;106.810733;17500;28;Train
-6.315179;106.67603;-6.185331;106.810733;22000;34;Train
-6.320479;106.665591;-6.185331;106.810733;23500;38;Train
-6.324632;106.641588;-6.185331;106.810733;26300;42;Train
-6.32986;106.619125;-6.185331;106.810733;29000;45;Train
-6.344719;106.569611;-6.185331;106.810733;35000;52;Train
-6.354524;106.509448;-6.185331;106.810733;42500;62;Train
-6.215208;106.870206;-6.213146;106.899603;3400;3;Train
-6.215208;106.870206;-6.215527;106.923409;6300;5;Train
-6.215208;106.870206;-6.217714;106.940247;8200;6;Train
-6.215208;106.870206;-6.218996;106.952135;9600;13;Train
-6.215208;106.870206;-6.224899;106.979846;12800;16;Train
-6.215208;106.870206;-6.236332;106.998764;15400;21;Train
-6.215208;106.870206;-6.246622;107.018377;17800;23;Train
-6.215208;106.870206;-6.258969;107.055978;22200;33;Train
-6.215208;106.870206;-6.261897;107.083775;25400;36;Train
-6.215208;106.870206;-6.25709;107.111661;28500;38;Train
-6.215208;106.870206;-6.255616;107.145077;32500;44;Train
-6.213146;106.899603;-6.217714;106.940247;4800;3;Train
-6.213146;106.899603;-6.218996;106.952135;6200;10;Train
-6.213146;106.899603;-6.224899;106.979846;9400;13;Train
-6.213146;106.899603;-6.236332;106.998764;12000;18;Train
-6.213146;106.899603;-6.246622;107.018377;14400;20;Train
-6.213146;106.899603;-6.25709;107.111661;29100;41;Train
-6.213146;106.899603;-6.215208;106.870206;3400;3;Train
-6.215527;106.923409;-6.215208;106.870206;6300;5;Train
-6.217714;106.940247;-6.215208;106.870206;8200;6;Train
-6.218996;106.952135;-6.215208;106.870206;9600;13;Train
-6.224899;106.979846;-6.215208;106.870206;12800;16;Train
-6.236332;106.998764;-6.215208;106.870206;15400;21;Train
-6.246622;107.018377;-6.215208;106.870206;17800;23;Train
-6.258969;107.055978;-6.215208;106.870206;22200;33;Train
-6.261897;107.083775;-6.215208;106.870206;25400;36;Train
-6.25709;107.111661;-6.215208;106.870206;28500;38;Train
-6.255616;107.145077;-6.215208;106.870206;32500;44;Train
